v,9,"cause surfeit through excess, of something that was initially pleasing: 'Too much spicy food cloyed his appetite'",
71131,00812117,v,9,overcome or allay; 'quell my hunger',
71132,00812241,v,9,satisfy in a limited way; 'He limited himself to three glasses of beer last night',
71133,00812388,v,9,be the host of or for; 'We hosted 4 couples last night',
71134,00812559,v,9,"provide with food and drink, usually lavishly",
71135,00812675,v,9,eat sumptuously; 'we wined and dined in Paris',
71136,00812836,v,9,make fat or plump; 'We will plump out that poor starving child',
71137,00813063,v,9,feed intravenously,
71138,00813161,v,9,take a sample of; 'Try these new crackers'; 'Sample the regional dishes',
71139,00813321,v,9,spend frivolously and unwisely; 'Fritter away one's inheritance',
71616,00880852,v,9,tie with a strap,
71142,00813880,v,9,stop consuming; 'kick a habit',
71143,00813980,v,9,eat greedily,
71144,00814086,v,9,finish eating all the food on one's plate or on the table; 'She polished off the remaining potatoes',
71145,00814298,v,9,eat immoderately; 'Some people can down a pound of meat in the course of one meal',
71146,00814474,v,9,eat noisily by smacking one's lips,
71147,00814571,v,9,convert food into absorbable substances; 'I cannot digest milk products',
71148,00814769,v,9,bear to eat; 'He cannot stomach raw fish',
71149,00814875,v,9,"produce by metabolism, as of food by the body",
71150,00814988,v,9,"digest (food) beforehand, as of ruminants",
71151,00815096,v,9,take up as if with a sponge,
71153,00815460,v,9,smoke with puffs; 'puff a cigar',
71154,00815554,v,9,draw in by breathing; 'Clinton never inhaled',
71155,00815671,v,9,"suck in or take, as of air; 'draw a deep breath'; draw on a cigarette'",
71156,00815843,v,9,take by injection; 'inject heroin',
71157,00815977,v,9,inject into the vein; 'She is mainlining heroin',
71158,00816099,v,9,"inject into the skin, as of drugs",
71159,00816204,v,9,ingest through the nose; 'The drug addict was snorting cocaine every night',
71160,00816342,v,9,inhale (drugs) through the nose,
71161,00816457,v,9,"begin to smoke; 'After the meal, some of the diners lit up'",
71162,00816626,v,9,use (purified cocaine) by burning it and inhaling the fumes,
71163,00816767,v,9,inhale recreational drugs,
71164,00816880,v,9,use recreational drugs,
71165,00817065,v,9,take dope,
71166,00817136,v,9,"get high, stoned, or drugged",
71167,00817247,v,9,chew (food); 'He jawed his bubble gum',
71168,00817493,v,9,"chew without swallowing, as of chewing tobacco",
71169,00817601,v,9,chew noisily; 'The chidren crunched the celery sticks',
71170,00817727,v,9,pass through the esophagus as part of eating or drinking; 'Swallow the raw fish--it won't kill you!',
71171,00817921,v,9,to swallow hurriedly or greedily or in one draught: 'My car gulped 20 gallons without even wiping its mouth.',
71172,00818125,v,9,drink down entirely; 'He downed three martinis before dinner'; 'She killed a bottle of brandy that night',
71173,00818359,v,9,swallow hastily,
71174,00818436,v,9,provide with nourishment; 'We sustained ourselves on bread and water',
71175,00818616,v,9,"sustain, as of livestock; 'This land will carry ten cows to the acre'",
71176,00818748,v,9,be sustained by; 'He fed on the great ideas of her mentor',
71177,00818883,v,9,find (something or someone) for; 'I'll fix you up with a nice girl',
71178,00819014,v,9,prey on or hunt for,
71179,00819127,v,9,profit from in an exploitatory manner; 'He feeds on her insecurity',
71180,00819287,v,9,eat until one is sated; 'He filled up on turkey',
71181,00819436,v,9,satisfy (thirst),
71182,00819568,v,9,give nourishment to,
71183,00819672,v,9,let eat; 'graze animals',
71184,00819785,v,9,feed with grass,
71185,00819863,v,9,"provide with gutters, of buildings",
71186,00819961,v,9,become extravagant; indulge (oneself) luxuriously,
71187,00820086,v,9,use up (energy); 'burn off calories through vigorous exercise',
71188,00820239,v,9,drink alcohol without showing ill effects; 'He can hold his liquor',
71189,00820376,v,9,be ingested; 'This wine sure goes down well'; 'The food wouldn't go down',
71190,00820504,v,9,be in contact with,
71192,00821354,v,9,cause to be in brief contact with; 'He touched his toes to the horse's flanks',
71193,00821495,v,9,touch with the toe,
71194,00821582,v,9,to hold fast or prevent from moving; 'The child was pinned under the fallen tree',
71195,00821750,v,9,take up by hand; 'He picked up the book and started to read',
71196,00821875,v,9,temper with; 'Don't touch my CDs!',
71197,00822018,v,9,harm or destroy; 'Don't violate my garden',
71198,00822133,v,9,intrude on uninvited: 'The nosy couple broke in on our conversation',
71201,00822778,v,9,cover; be dispersed over; 'Dead bodies strewed the ground',
71202,00822907,v,9,cover with grass,
71203,00822999,v,9,"affect suddenly, usually adversely; 'We were hit by really bad weather'",
71204,00823166,v,9,as of a piano key or notes; 'strike middle C'; also used metaphorically: 'strike a sour note,
71205,00823328,v,9,examine by touch; 'Feel this soft cloth!'; 'The customer fingered the sweater',
71206,00823495,v,9,feel or handle with the fingers; 'finger the binding of the book',
71207,00823640,v,9,pass one's hands over the sexual organs of (slang); 'He felt the girl in the movie theater',
71208,00823811,v,9,examine by palpation for medical purposes; as of body parts; 'The nurse palpated the patient's stomach'; 'The runner felt her pulse',
71209,00824033,v,9,"touch, lift, or hold with the hands",
71210,00824211,v,9,handle clumsily,
71211,00824290,v,9,touch clumsily; 'The man tried to paw her',
71212,00824419,v,9,scrape with the paws; 'The bear pawed the door',
71213,00824527,v,9,"pet, as of a small child",
71214,00824623,v,9,hold something in one's hands and move it,
71215,00824912,v,9,manage with the hands,
71216,00825003,v,9,manipulate the mouse of a computer,
71217,00825100,v,9,guide or pass over something; 'He ran his eyes over her naked body.' 'She ran her fingers along the carved figurine.',
71218,00825349,v,9,take hold of; also metaphorically: 'Fear seized the prisoners',
71219,00825761,v,9,to make grasping motions; 'the cat snatched at the butterflies',
71220,00825871,v,9,seize suddenly,
71221,00825946,v,9,"seize together, as of parallel ropes of a tackle in order to prevent running through the block",
71222,00826102,v,9,clutch as if in panic: 'She clawed the doorknob',
71223,00826212,v,9,take by force; 'The enemy seized the city',
71224,00826405,v,9,obtain or seize by violence,
71225,00826495,v,9,seize forcibly or violently; 'wrest the knife from his hands',
71226,00826635,v,9,"get into one's hands, take physically; 'Take a cookie!' 'Can you take this bag, please'",
71228,00827155,v,9,"fold up, of sails",
71229,00827285,v,9,take in a sail with a brail,
71230,00827375,v,9,release ice; of icebergs or glaciers,
71231,00827485,v,9,"take into custody, as of suspected criminals, by the police",
71232,00827658,v,9,"succeed in catching or seizing, , esp. after a chase; 'We finally got the suspect'; 'Did you catch the thief?'",
71233,00827873,v,9,furnish with a collar; 'collar the dog',
71234,00827976,v,9,seize by the neck or collar,
71235,00828075,v,9,hold firmly,
71236,00828218,v,9,hold on tightly or tenaciously; 'hang on to your father's hands'; 'The child clung to his mother's apron',
71237,00828409,v,9,hold firmly and tightly,
71238,00828539,v,9,"have or hold in one's hands; 'Hold this bowl for a moment, please'; also metaphorically: 'A crazy idea took hold of him'",
71240,00829362,v,9,"support, secure, or raise with a block; 'block a plate for printing'; 'block the wheels of a car'",
71241,00829522,v,9,"bear or be able to bear the weight, pressure,or responsibility of; 'His efforts carried the entire project'; 'How many credits is this student carrying?'",
71242,00829746,v,9,"support on chocks, as of boats, for example",
71243,00829852,v,9,keep afloat: 'The life vest buoyed him up',
71244,00829974,v,9,"support on poles, of climbing plants, such as beans",
71245,00830095,v,9,"support with brackets, as of shelves, for example",
71246,00830209,v,9,support from beneath,
71247,00830295,v,9,support by placing against something solid or rigid,
71248,00830455,v,9,prop up with a pillow or bolster,
71249,00830552,v,9,"support structurally, of roofs or bridges",
71250,00830664,v,9,"lift with a jack, as of a car",
71251,00830765,v,9,support by bracing,
71252,00830872,v,9,brace (an archer's bow) by pressing the foot against the center,
