esembling a goose,"2158,2188"
93091,02493217,a,9,relating to or resembling anthracite coal,2111
93093,02493460,a,9,of or relating to the study of the origins and development of human beings,2158
93092,02493316,a,9,relating to mankind or the period of mankind's existence,"2158,2188,2516"
93211,02508133,a,9,(anatomy) of or relating to a cavity or chamber in the body (especially one of the upper chambers of the heart),2233
93281,02516828,a,9,"relating to or characteristic of the motion of objects moving under their own momentum and the force of gravity: ""ballistic missile""","2097,2098"
93891,02593300,a,9,"of or relating to or resembling the physical or orbital characteristics of a planet or the planets: ""planetary motion""; ""planetary year""",2076
94008,02608604,a,9,"consisting of or using a syllabary or syllabic characters: ""eskimos of the eastern Arctic have a system of syllabic writing""",1969
94305,02649313,a,9,"of or relating to a pastor: ""pastoral work""; ""a pastoral letter""",1565
94353,02656107,a,9,"relating to or using sight: ""ocular inspection""; ""an optical illusion""; ""visual powers""; ""visual navigation""",2234
94036,02612805,a,9,"of or relating to a territory: ""the territorial government of the Virgin Islands""; ""territorial claims made by a country""",
95926,02869299,a,9,"pertaining to or resembling or befitting Faust or Faustus especially in insatiably striving for worldly knowledge and power even at the price of spiritual values: ""a Faustian pact with the Devil""",2657
94314,02650502,a,9,"(grammar) serving as or indicating the object of a verb or of certain prepositions and used for certain other purposes; ""objective case""; ""accusative endings""",1974
94456,02670139,a,9,"of or relating to military personnel who serve both on land at at sea (specifically the U.S. Marine Corps); ""marine barracks""",1781
94435,02667209,a,9,(genetics) designating the generation of organisms from which hybrid offspring are produced,2168
94638,02695286,a,9,"relating to or characteristic of conspiracy or conspirators: ""a conspiratorial whisper""; ""the discovery of possible conspirative codes""",1794
94510,02678054,a,9,"relating to or caused by structure, especially political or economic structure: ""structural unemployment in a technological society""",
95938,02870780,a,9,"of or relating to commercialism: ""a commercial attache""; ""commercial paper""; ""commercial law""",2872
94736,02708555,a,9,"of or relating to or inside the intestines: ""intestinal disease""",2233
94787,02715520,a,9,"(pharmacology) through the skin (refers to medications applied directly to the skin (creams or ointments) or in time-release forms (skin patches)); ""transdermal estrogen""",2248
95413,02797712,a,9,"of or relating to or characteristic of Australia or its inhabitants: ""Australian deserts""; ""Australian aborigines""",2772
94180,02632345,a,9,"of or relating to the governing authorities: ""the core of a governmental system""; ""public confidence and governmental morale""",1718
94879,02728705,a,9,"of or relating to or characteristic of Sweden or its people or culture or language: ""the Swedish King""; ""Swedish punch""; ""Swedish umlauts""","1820,2772"
94952,02739028,a,9,"(drama) of or relating to or characteristic of tragicomedy; ""a playwright specializing in tragicomic drama""","2610,2657"
95038,02749653,a,9,"of or relating to or belonging to an organism (considered as a whole); ""the organismic theory of the state""",
95085,02755563,a,9,"of or relating to or characteristic of humanitarianism: ""humanitarian aid""",
95139,02762810,a,9,"of or relating to or characteristic of England or its culture: ""English histry""; ""the English landed aristocracy""; ""English literature""","1820,2772"
95230,02773962,a,9,"of or relating to or characteristic of Greece or the Greeks: ""Greek mythology""; ""a grecian robe""","1820,2772"
95502,02809950,a,9,"relating to or having the power to cause or promote digestion: ""digestive juices""; ""a digestive enzyme""; ""digestive ferment""",2158
95764,02846926,a,9,"of or relating to or resembling Pyrrhus or his exploits (especially his sustaining staggering losses in order to defeat the Romans); ""a Pyrrhic victory""",2768
95579,02820773,a,9,"of or relating to Iceland or its people or culture: ""Icelandic ports""; ""the Icelandic president is a woman""; ""Icelandic sagas""","1820,2772"
95628,02827736,a,9,"relating to or characteristic of Malawi or its people or culture: ""Malawian hills""; ""Malawian soldiers""","1820,2772"
94817,02719153,a,9,"of or relating to the biological study of physiology: ""physiological psychology""; ""Pavlov's physiological theories""",2234
