560,06192414,n,9,an economic system built on large industries rather than on agriculture or craftsmanship,1753
38595,06197924,n,9,a body of people who settle far from home but maintain ties with their homeland,1718
38593,06197742,n,9,a closed political meeting,
38594,06197821,n,9,a meeting of heads of governments,
38596,06198124,n,9,a settlement on the frontier of civilization,1718
38584,06196517,n,9,a US generation of the 1950s; rejected possessions or regular work or traditional dress; for communal living and psychedelic drugs and anarchism,2768
100477,N0000070,n,10,,
38559,06192262,n,9,an economic system based on private ownership of capital,1753
38598,06198367,n,9,a body of people or families living together and sharing everything,
38600,06198630,n,9,the organization of people at different ranks in an administrative body,1820
38604,06199355,n,9,the organization of classes within a society,1675
38602,06199034,n,9,a classification of organisms into groups based on similarities of structure or origin etc,
38603,06199179,n,9,an arrangement of data consisting of sets and subsets such that every subset of a set is of lower rank than the set,
38605,06199498,n,9,a social structure in which classes are determined by heredity,1675
38607,06200113,n,9,segregation by race,1675
38615,06201293,n,9,"the body of people who lead a group: ""the national leadership adopted his plan""",
38608,06200209,n,9,segregation (especially in schools) that happens in fact although not required by law,1675
38609,06200361,n,9,segregation that is imposed by law,1675
38610,06200461,n,9,the Hindu or Moslem system of keeping women secluded,1675
38622,06202977,n,9,a corporation owned by a few people; shares have no public market,1794
38614,06201180,n,9,those in charge of running a business,1820
38612,06200783,n,9,a group of persons chosen to govern the affairs of a corporation or other large institution,"1794,1820"
38613,06200990,n,9,a board of directors a portion of whose members are elected each year instead of all members being elected annually,"1794,1820"
38620,06202586,n,9,a board to select personnel for involuntary military service,1820
38630,06204296,n,9,"a meeting arranged in advance: ""she asked how to avoid kissing at the end of a date""",
38616,06201475,n,9,a board appointed to advise the chief administrator,"1794,1820"
38617,06201641,n,9,persons appointed by a head of state to head executive departments of government and act as official advisers,"1794,1820"
38618,06201840,n,9,the senior ministers of the British government,"1794,1820"
38619,06202100,n,9,a board to advise the President; members are the secretaries of executive departments; the US constitution does not provide for the Cabinet,"1794,1820"
38623,06203196,n,9,a corporation that is entirely owned by the members of a single family,1794
38639,06205603,n,9,"an exclusive group of people: ""one of the elect who have power inside the government""",1675
38624,06203328,n,9,stock is publicly traded but most is held by a few shareholders who have no plans to sell,1794
38625,06203488,n,9,a company that is incorporated but has no assets or operations,1794
38627,06203826,n,9,a corporation authorized by Congress to provide a secondary market for residential mortgages,1794
38626,06203629,n,9,a federally sponsored corporation that insures accounts in national banks and other qualified institutions,"1794,1896"
38628,06204025,n,9,a federally chartered corporation that purchases mortgages,1794
38637,06205166,n,9,the class occupying the highest position in the social hierarchy,1675
38629,06204187,n,9,a secret unauthorized meeting for religious worship,
38631,06204513,n,9,"a meeting arranged by the visitor: ""he scheduled a visit to the dentist""",
38634,06204891,n,9,"a date with a stranger: ""she never goes on blind dates""",
38632,06204637,n,9,a date; usually with a member of the opposite sex,
38633,06204751,n,9,a meeting for lunch; usually to conduct business while eating,
38611,06200584,n,9,a social system that provides separate facilities for minority groups,1675
38635,06205003,n,9,an evangelistic meeting,
38636,06205081,n,9,one or more large merchant ships,"1753,1946"
38638,06205356,n,9,a group or class of persons enjoying superior intellectual or social or economic status,1675
38641,06205909,n,9,the most powerful members of a society,1675
38599,06198488,n,9,a group of people who try actively to influence legislation,1718
38642,06206032,n,9,an educated and intellectual elite,1675
38643,06206155,n,9,the literary intelligentsia,1675
38644,06206237,n,9,the gentry who own land (considered as a class),1675
38645,06206358,n,9,the class of people exerting power or authority,1675
38646,06206464,n,9,the fashionable elite,1675
