ης κρημνώ͂δες,κρημνώδης,0
57025,κ07782,κρημνώρεια,n,n-s---fn1s,κρημνώρειας,κρημνώρεια,0
57026,κ07783,κρημοφόρος,n,n-s---mn2-,κρημοφόρου,κρημοφόρος,0
57027,κ07784,κρηναῖος,a,aps---mn1-,κρηναῖος κρηναῖα κρηναῖον,κρηναῖος,0
57028,κ07785,κρήνη,n,n-s---fn1e,κρήνης,κρήνη,0
57029,κ07786,κρήνηθεν,r,----------,,κρήνηθεν,0
56977,κ07733,κρεοθέτης,n,n-s---mn1e,κρεοθέτου,κρεοθέτης,0
57036,κ07796,κρηνῖτις,n,n-s---fn3d,κρηνίτιδος,κρηνῖτις,0
57038,κ07793,κρηνοφυλάκιον,n,n-s---nn2-,κρηνοφυλακίου,κρηνοφυλάκιον,0
57039,κ07794,κρηνοφύλαξ,n,n-s---mn3v,κρηνοφύλακος,κρηνοφύλαξ,0
57040,κ07797,κρηπιδαῖον,n,n-s---nn2-,κρηπιδαίου,κρηπιδαῖον,0
57042,κ07799,κρηπίδιον,n,n-s---nn2-,κρηπιδίου,κρηπίδιον,0
57043,κ07800,κρηπιδοποιός,n,----------,,κρηπιδοποιός,0
57044,κ07801,κρηπιδουργός,n,n-s---mn2-,κρηπιδουργού,κρηπιδουργός,0
57045,κ07802,κρηπιδόω,v,----------,,κρηπιδόω,0
57046,κ07803,κρηπίδωμα,n,n-s---nn3t,κρηπιδώματος,κρηπίδωμα,0
57047,κ07804,κρηπίς,n,n-s---fn3d,κρηπῖδος,κρηπίς,0
57048,,Κρής,n,n-s---mn3s,Κρητός,Κρής,0
57049,κ08068,κρῆς,n,----------,,κρῆς,0
57050,κ07805,κρησέρα,n,n-s---fn1l,κρησέρας,κρησέρα,0
57051,κ07806,κρησερίτης,v,----------,,κρησερίτης,0
57052,κ07807,κρησίπαιδα,n,----------,,κρησίπαιδα,0
57053,κ07808,κρηστήριον,n,n-s---nn2-,κρηστηρίου,κρηστήριον,0
57054,κ07809,κρησφύγετον,v,----------,,κρησφύγετον,0
57056,,Κρηταιεύς,n,----------,,Κρηταιεύς,0
57057,κ07811,κρητάριον,n,n-s---nn2-,κρηταρίου,κρητάριον,0
57058,,Κρητάρχης,n,n-s---mn1e,Κρητάρχου,Κρητάρχης,0
57059,,Κρήτη,n,n-s---fn1e,Κρήτης,Κρήτη,0
57060,κ07812,κρήτη,n,n-s---fn1e,κρήτης,κρήτη,0
57061,κ07813,κρητήρ,n,n-s---mn3r,κρητῆρος,κρητήρ,0
57062,,Κρητίζω,v,----------,,Κρητίζω,0
57064,,Κρητισμός,n,----------,,Κρητισμός,0
57065,,Κρητογενής,n,----------,,Κρητογενής,0
57066,κ07476,κρῖ,n,n-s---nn--,,κρῖ,0
57068,κ07816,κριβανεῖον,n,n-s---nn2-,κριβανείου,κριβανεῖον,0
57069,κ07817,κριβανεύς,n,n-s---mn3v,κριβανέως,κριβανεύς,0
57070,κ07818,κριβάνη,n,----------,,κριβάνη,0
57071,κ07819,κριβανίκιος,a,aps---cn2-,κριβανίκιος κριβανίκιος κριβανίκιον,κριβανίκιος,0
57073,κ07821,κριβάνιον,n,n-s---nn2-,κριβανίου,κριβάνιον,0
57074,κ07822,κριβάνιος,a,aps---cn2-,κριβάνιος κριβάνιος κριβάνιον,κριβάνιος,0
57075,κ07823,κριβανίτης,r,----------,,κριβανίτης,0
57076,κ07824,κριβανοειδής,a,aps---cn5s,κριβανοειδής κριβανοειδής κριβανοειδές,κριβανοειδής,0
57077,κ07825,κρίβανον,n,n-s---nn2-,κριβάνου,κρίβανον,0
57078,κ07826,κρίβανος,n,n-s---mn2-,κριβάνου,κρίβανος,0
57080,κ07828,κριγή,n,n-s---fn1e,κριγῆς,κριγή,0
57081,κ07829,κριδδέμεν,n,----------,,κριδδέμεν,0
57082,κ07830,κρίδιον,n,n-s---nn2-,κριδίου,κρίδιον,0
57083,κ07831,κρίζω,v,----------,,κρίζω,0
57084,κ07832,κριηδόν,r,----------,,κριηδόν,0
57085,κ07833,κριθαία,n,n-s---fn1l,κριθαίας,κριθαία,0
57033,κ07790,κρηνίδιον,n,n-s---nn2-,κρηνιδίου,κρηνίδιον,0
57090,κ07838,κριθάχυρον,n,n-s---nn2-,κριθαχύρου,κριθάχυρον,0
57091,κ07839,κριθάω,v,----------,,κριθάω,0
57092,κ07840,κριθή,n,n-s---fn1e,κριθῆς,κριθή,0
57094,κ07842,κριθίασις,n,n-s---fn3v,κριθιασέως,κριθίασις,0
57095,κ07843,κριθιάω,v,----------,,κριθιάω,0
57096,κ07844,κριθίδιον,n,n-s---nn2-,κριθιδίου,κριθίδιον,0
57097,κ07845,κριθίζω,v,----------,,κριθίζω,0
57098,κ07846,κριθικός,a,aps---mn1-,κριθικός κριθική κριθικόν,κριθικός,0
57099,κ07847,κρίθινος,a,aps---mn1-,κρίθινος κριθίνη κρίθινον,κρίθινος,0
57100,κ07848,κριθίον,n,n-s---nn2-,κριθίου,κριθίον,0
57101,κ07849,κρίθμος,n,----------,,κρίθμος,0
57103,κ07851,κριθομαντεῖα,n,n-p---nn2-,κριθομαντείων,κριθομαντεῖα,0
57104,κ07852,κριθόμαντις,n,n-s---mn3c,κριθομάντεως,κριθόμαντις,0
57105,κ07853,κριθοπομπία,n,n-s---fn1l,κριθοπομπίας,κριθοπομπία,0
57106,κ07854,κριθόπυρον,n,n-s---nn2-,κριθοπύρου,κριθόπυρον,0
57107,κ07855,κριθοπώλης,n,n-s---mn1e,κριθοπώλου,κριθοπώλης,0
57108,κ07856,κριθοτράγος,n,----------,,κριθοτράγος,0
57109,κ07857,κριθοφαγία,n,n-s---fn1l,κριθοφαγίας,κριθοφαγία,0
57110,κ07858,κριθοφάγος,a,----------,,κριθοφάγος,0
57112,κ07860,κριθοφυλακία,n,n-s---fn1l,κριθοφυλακίας,κριθοφυλακία,0
57113,κ07861,κριθώδης,a,aps---cn3s,κριθώδης κριθώδης κριθώ͂δες,κριθώδης,0
57115,κ07863,κρίθων,n,----------,,κρίθων,0
57116,κ07864,κρικέλλιον,n,n-s---nn2-,κρικελλίου,κρικέλλιον,0
57117,κ07865,κρίκελλος,n,n-s---mn2-,κρικέλλου,κρίκελλος,0
57118,κ07866,κρικηλασία,n,n-s---fn1l,κρικηλασίας,κρικηλασία,0
57119,κ07867,κρίκιον,n,n-s---nn2-,κρικίου,κρίκιον,0
57120,κ07868,κρικοειδής,a,aps---cn5s,κρικοειδής κρικοειδής κρικοειδές,κρικοειδής,0
57121,κ07869,κρικόομαι,v,----------,,κρικόομαι,0
57123,κ07871,κρίκος,n,n-s---mn2-,κρίκου,κρίκος,0
57124,κ07872,κρίκωμα,n,n-s---nn3t,κρικώματος,κρίκωμα,0
